game_id,time_elapsed,lead_diff,home_win,N_window,n_window,prior,alpha,beta,win_prob
401856600,417,4,1,12675,9377,,1,1,0.7397649286108701
401856600,418,4,1,12680,9384,,1,1,0.7400252326131525
401856600,419,4,1,12689,9394,,1,1,0.7402883933496178
401856600,420,4,1,12697,9407,,1,1,0.7408457358847154
401856600,421,4,1,12697,9415,,1,1,0.7414757067485629
401856600,422,4,1,12711,9433,,1,1,0.7420750412963109
401856600,423,4,1,12713,9438,,1,1,0.7423515532835234
401856600,424,4,1,12698,9422,,1,1,0.7419685039370079
401856600,425,4,1,12686,9408,,1,1,0.7415668348045398
401856600,426,4,1,12674,9396,,1,1,0.7413221836541496
401856600,427,4,1,12666,9385,,1,1,0.7409220082096621
401856600,428,4,1,12667,9379,,1,1,0.7403899281711264
401856600,429,4,1,12666,9372,,1,1,0.7398958004420587
401856600,430,4,1,12661,9364,,1,1,0.7395561873173814
401856600,431,4,1,12665,9366,,1,1,0.7394805399857899
401856600,432,4,1,12665,9368,,1,1,0.7396384305676167
401856600,433,4,1,12656,9364,,1,1,0.7398483172697109
401856600,434,4,1,12632,9342,,1,1,0.7395124267848663
401856600,435,4,1,12592,9307,,1,1,0.7390821025885342
401856600,436,4,1,12547,9271,,1,1,0.7388636544744601
401856600,437,4,1,12514,9247,,1,1,0.7388942154042826
401856600,438,4,1,12472,9216,,1,1,0.7388969055635722
401856600,439,4,1,12428,9180,,1,1,0.7386162510056316
401856600,440,4,1,12384,9143,,1,1,0.7382528661391894
401856600,441,4,1,12353,9118,,1,1,0.7380817482800486
401856600,442,4,1,12341,9107,,1,1,0.7379081260633558
401856600,443,4,1,12325,9088,,1,1,0.7373245720775533
401856600,444,4,1,12303,9063,,1,1,0.7366111336854937
401856600,445,4,1,12286,9044,,1,1,0.736083984375
401856600,446,4,1,12271,9033,,1,1,0.7360873462071214
401856600,447,4,1,12260,9020,,1,1,0.7356874898059044
401856600,448,4,1,12252,9014,,1,1,0.7356781459115391
401856600,449,4,1,12222,8993,,1,1,0.7357657068062827
401856600,450,4,1,12206,8988,,1,1,0.7363204456094364
401856600,451,4,1,12191,8984,,1,1,0.7368982202903305
401856600,452,4,1,12165,8972,,1,1,0.7374866442015288
401856600,453,4,1,12144,8962,,1,1,0.7379384159394039
401856600,454,4,1,12119,8950,,1,1,0.7384704232324065
401856600,455,4,1,12100,8947,,1,1,0.7393819203437448
401856600,456,4,1,12099,8956,,1,1,0.7401867614246757
401856600,457,4,1,12091,8955,,1,1,0.740593731911023
401856600,458,4,1,12087,8959,,1,1,0.7411696583671106
401856600,459,4,1,12100,8972,,1,1,0.7414476945959345
401856600,460,4,1,12099,8972,,1,1,0.7415089662011404
